image,score
24626_right.jpg,17.80535853631781
42335_right.jpg,40.40514203202119
41083_left.jpg,26.24720664040896
7123_right.jpg,18.695586150633147
25232_right.jpg,33.01510021146984
32605_right.jpg,25.072319421808487
40345_left.jpg,40.428946301533045
42710_left.jpg,30.882156095821273
36145_right.jpg,40.97473396685743
19078_right.jpg,25.42081224608839
10873_left.jpg,17.96676667236474
37068_left.jpg,39.2856731813832
19445_right.jpg,39.32920649445268
a0a0cd8af5a6.jpg,48.64039587623071
34297_right.jpg,41.03645589288166
3256_left.jpg,27.069496477513525
33132_right.jpg,35.151053162186116
21321_left.jpg,23.185978394814214
26738_left.jpg,22.860760024792597
26170_left.jpg,31.561344687933087
44056_right.jpg,26.110456075911173
40519_right.jpg,26.57600347881268
21870_right.jpg,30.810818188770867
11639_right.jpg,38.33962646194786
38160_left.jpg,27.167701062862733
19222_right.jpg,42.932271072985344
16271_left.jpg,38.26847387741074
25830_left.jpg,35.48349814298635
21713_right.jpg,25.670053721214884
41426_left.jpg,26.7922639261279
1822_left.jpg,20.167117127451405
28503_left.jpg,47.88974797429441
10914_left.jpg,35.93715951833744
282_right.jpg,49.34457791413931
8725_right.jpg,38.45186919114539
14527_right.jpg,40.12865613239907
2792_right.jpg,46.65032138066701
25862_left.jpg,21.335831954116173
36678_left.jpg,29.081856556054134
33511_left.jpg,36.07305112442529
18701_right.jpg,26.53432873167648
27193_right.jpg,21.920339337719128
6b3860e8f64f.jpg,32.3095884098079
42452_right.jpg,26.264571279922706
42691_right.jpg,24.156963961247783
4568_right.jpg,42.82990159551841
15646_left.jpg,19.927778741488936
18288_left.jpg,41.78029225307611
32685_left.jpg,20.20201101059078
27149_right.jpg,43.119818621407575
36408_left.jpg,38.254547427768415
8542_left.jpg,19.435318476409606
6502_left.jpg,27.987574723322467
37184_left.jpg,37.347682011015166
1847_left.jpg,27.25404628185069
5922_right.jpg,40.4029565024899
42300_left.jpg,43.499827073631735
6766_right.jpg,36.79607153922629
9736_left.jpg,33.211174865714355
30640_right.jpg,39.508881134737834
24454_left.jpg,18.883911033984162
25466_right.jpg,19.09893308917478
35564_left.jpg,26.323179105499065
32156_right.jpg,32.05497033877825
40164_left.jpg,32.92770205265967
16172_right.jpg,30.86317463860175
37481_right.jpg,49.294554988972976
23265_left.jpg,25.612108688473285
35927_right.jpg,41.918191150388765
38194_left.jpg,41.569198824189215
4503_right.jpg,21.71418502484036
6776_right.jpg,31.041227118726823
1526_right.jpg,41.33859004333826
21946_right.jpg,44.484347680174864
042470a92154.jpg,24.500700966015046
34910_left.jpg,32.66941931647236
14431_left.jpg,48.89018798740901
5601_right.jpg,22.650909702536495
33821_left.jpg,27.723609516508503
41365_left.jpg,39.24243276689808
29557_left.jpg,29.132536954181518
18654_left.jpg,40.126149235875204
12764_left.jpg,19.224467631253873
42410_right.jpg,30.275864969412027
14959_right.jpg,19.65411482392048
16416_left.jpg,43.40105475065067
31844_left.jpg,35.66890180859863
26317_right.jpg,32.25753058327936
18770_right.jpg,38.11597137235
39379_right.jpg,23.153445699671096
7722_left.jpg,31.72816224249388
23461_right.jpg,23.49454225226654
9166_right.jpg,26.31331921025273
20462_right.jpg,21.92723160136572
19794_right.jpg,22.75174302660625
27371_right.jpg,40.94645541798613
5679_left.jpg,47.86556762106429
22946_left.jpg,22.28256543237407
44002_left.jpg,19.209558661002774
32825_right.jpg,35.97880770196136
42924_left.jpg,45.00522075313617
11330_right.jpg,37.16741314073758
26354_left.jpg,19.812064403365042
43225_right.jpg,46.847420768050455
7088_right.jpg,37.88478355134393
27478_right.jpg,36.691359851383794
17090_right.jpg,21.78955720586643
2972_right.jpg,25.054463382216312
28218_left.jpg,31.023653371958943
13163_right.jpg,24.209443526156605
3605_right.jpg,19.05808149733545
12571_right.jpg,22.94972066657303
20476_right.jpg,39.15825035119573
26511_right.jpg,19.919810633363653
4172_left.jpg,22.85841548965911
15063_right.jpg,23.599486146238263
38379_right.jpg,23.659740232969824
39929_left.jpg,25.67288647568668
32981_left.jpg,31.18754895367519
12819_left.jpg,34.39269183910878
8390_left.jpg,34.154936393139195
23995_right.jpg,36.801660490568196
37612_left.jpg,32.95403995491378
5665_left.jpg,31.295225641387418
597_left.jpg,26.380104552961228
42225_right.jpg,23.62109572190215
27702_right.jpg,34.071870364871046
36020_right.jpg,35.139140911850035
30684_left.jpg,18.802268307376124
24697_right.jpg,32.28159392017605
42487_left.jpg,23.36480085348896
21320_left.jpg,19.418518215486728
27467_left.jpg,28.31077083975876
36573_left.jpg,17.391370956225927
43809_right.jpg,39.127847417336596
41029_left.jpg,18.603345955344338
23050_left.jpg,32.32027615457329
d1ca85af57c9.jpg,31.03397664768042
15735_left.jpg,33.01933662801659
3150_right.jpg,32.1642370719878
12140_right.jpg,31.412398490226195
44205_right.jpg,43.08968359421553
18967_right.jpg,34.58082665422748
36395_right.jpg,33.2123233083133
4853_left.jpg,29.05086570187504
9082_right.jpg,38.73623559204779
2769_left.jpg,22.382136573586052
31274_right.jpg,35.642415049771415
14968_left.jpg,36.176070159108775
1668_right.jpg,37.28815854289391
19689_left.jpg,32.12475614723459
3524_right.jpg,41.41621041921675
16584_right.jpg,28.329601959633436
32276_right.jpg,31.3834685523137
41287_right.jpg,30.315569976699607
27898_left.jpg,39.18973879899599
4416_left.jpg,40.74202588816169
26898_left.jpg,52.16264356657538
21129_left.jpg,28.433368784783823
2466_left.jpg,23.90578120024699
5846_left.jpg,34.39469592156897
26766_left.jpg,34.10692803856509
43696_left.jpg,33.55572067592979
43090_right.jpg,42.8724360514469
27498_left.jpg,41.183761267774656
6343_right.jpg,22.91248778589383
6895_left.jpg,30.556540962991534
30045_right.jpg,38.61591977345117
14935_right.jpg,18.006747077063523
32673_right.jpg,36.78938981259054
33724_left.jpg,33.50621130260467
37924_left.jpg,31.13078027972503
24026_left.jpg,22.02565218526874
13346_right.jpg,27.97377354045065
39184_right.jpg,32.27270052022149
4887_right.jpg,44.303193117333734
7934_right.jpg,29.962325791485995
43887_left.jpg,23.08091450295794
39577_left.jpg,35.52383033061378
7632_left.jpg,22.701190295274813
32727_right.jpg,30.929996656136808
17911_right.jpg,38.7615711488248
18676_left.jpg,20.612523544955906
a01024054596.jpg,26.11656486998706
9612_right.jpg,32.06850986962078
43028_left.jpg,42.63600268003265
15165_right.jpg,39.72611876566529
20410_left.jpg,39.180076896314716
13819_left.jpg,35.58187253078742
2368_left.jpg,28.6214653339359
17746_right.jpg,24.579692216773395
14453_left.jpg,32.038579324249525
4341_left.jpg,33.799421887320335
6845_left.jpg,36.204178827251184
30747_left.jpg,32.4136202805482
11573_left.jpg,35.46285285788619
10334_left.jpg,40.17641647302159
30905_right.jpg,30.384005506951183
15242_left.jpg,30.69204858500163
20157_left.jpg,35.647524830360766
11629_right.jpg,54.22023678876505
36519_right.jpg,29.439088082134703
9564_right.jpg,27.14300211060103
26914_left.jpg,28.706931041134425
29684_right.jpg,36.255962939049
15410_right.jpg,35.02374799730964
6024_right.jpg,23.000782323575294
20899_right.jpg,33.14363565568996
f025f33b2c9b.jpg,38.85588661043809
4575_right.jpg,25.922264129957597
44043_right.jpg,32.636908698661586
7909_left.jpg,36.629391390436325
1108_right.jpg,36.91721712227522
28506_right.jpg,45.777397503850324
18240_left.jpg,14.780352336057007
26209_right.jpg,31.80068676414598
36601_left.jpg,48.2136844326437
6449_right.jpg,27.41615619292142
42095_right.jpg,31.717778516724678
12392_left.jpg,17.986924155933224
5935_right.jpg,23.99664901666617
36333_left.jpg,42.04053534983686
9044_left.jpg,38.46647005444274
2980_right.jpg,26.654447217958904
16943_left.jpg,15.849459183410858
25700_right.jpg,46.01019462282076
29488_right.jpg,44.27347257180131
36899_right.jpg,43.07016386444829
29262_right.jpg,39.007463747417404
26720_left.jpg,34.121087237957084
24418_left.jpg,39.93229417337918
3428_left.jpg,31.316222386515932
3972_right.jpg,27.550340744486988
31275_right.jpg,44.144338288514604
7141_left.jpg,37.69106746018096
13555_right.jpg,28.621175117935167
35880_left.jpg,34.179475502443864
40121_left.jpg,42.74620503854166
26171_right.jpg,80.80739031559247
103_right.jpg,23.854542336953017
14658_left.jpg,30.49420866473119
13925_right.jpg,39.298881322555275
33920_left.jpg,36.018668994565104
23100_left.jpg,34.96703218671061
26623_left.jpg,44.864632574343176
39425_left.jpg,31.295935196791646
3132556f5352.jpg,31.244181223909067
40526_left.jpg,22.05382258409938
39165_right.jpg,26.496877867167854
41957_right.jpg,33.447782768919154
6950_right.jpg,27.79704174825119
24845_left.jpg,36.734263859830065
22844_left.jpg,33.43685216862488
21379_left.jpg,34.987401603716506
40578_left.jpg,35.123035273791146
20863_left.jpg,21.642438953909817
5716_right.jpg,29.82119860385862
12272_left.jpg,33.61228876393997
2446_left.jpg,29.910501128498453
41235_left.jpg,32.807415353225764
40823_right.jpg,32.81117880840836
3385_right.jpg,38.03047496153951
37353_left.jpg,28.117274322498787
36159_right.jpg,33.01395196527946
38463_left.jpg,26.23780704916973
30151_left.jpg,40.012843667228
10773_right.jpg,30.97781815294215
26800_left.jpg,27.24385639591887
27456_right.jpg,33.3051280455862
39765_right.jpg,31.43408877608428
543_left.jpg,30.69785495656342
20954_right.jpg,23.211027456370147
38131_right.jpg,28.279399904604105
531_right.jpg,21.826304186809324
21901_left.jpg,15.947355275520948
36903_right.jpg,43.48745167225499
29691_left.jpg,42.28125751981176
21299_right.jpg,33.93952902990449
22994_left.jpg,24.70556851811793
13355_left.jpg,41.93390128529367
4b618537d52f.jpg,28.329744089752324
3992_left.jpg,34.61197925605049
34252_left.jpg,18.199505158268806
29336_right.jpg,27.364826396576944
16317_left.jpg,43.666806654906594
42866_right.jpg,32.27445001142232
39318_right.jpg,36.36395933740354
20137_right.jpg,22.48986834631293
37865_left.jpg,44.09861596962887
abe940882578.jpg,33.555356921001334
7782_left.jpg,36.5390914685332
37442_left.jpg,20.43629550322086
32096_left.jpg,25.80638482979711
40520_left.jpg,22.72263945392976
28696_right.jpg,28.807180022595816
37267_left.jpg,36.844761456439045
40405_right.jpg,38.83455785822841
22093_left.jpg,39.399830399468755
1165_right.jpg,45.8816847591755
35408_right.jpg,27.944095092171636
38713_left.jpg,16.080589190849395
3684_right.jpg,34.452587262076776
17565_left.jpg,26.401923997114153
24110_left.jpg,22.041041511562497
11585_left.jpg,30.436167259382813
37336_left.jpg,22.638534610478672
43828_right.jpg,37.07972965598569
39665_left.jpg,31.76540735058515
bcd503c726ba.jpg,25.236804159499655
11283_left.jpg,32.29957887151508
8184_left.jpg,36.02268972064675
26054_right.jpg,27.81547414755741
33401_right.jpg,43.18893596882114
17333_right.jpg,47.12344464758971
14051_left.jpg,26.492887325753912
8554_left.jpg,37.296137051086674
36865bbc64d6.jpg,24.412293469189393
9540_right.jpg,32.01952998562078
16438_right.jpg,26.541914404635776
34946_left.jpg,37.01124275917047
16008_right.jpg,31.062051313501087
25899_right.jpg,36.470502039098704
41555_right.jpg,43.1929629721528
10498_right.jpg,45.59690992197747
4617_right.jpg,23.715151944763278
26151_left.jpg,25.53732430012323
21369_left.jpg,21.16283503805525
6081_left.jpg,26.52621283126561
15294_left.jpg,52.112278076832666
13744_right.jpg,35.69386821441489
cb547e723a16.jpg,25.678608528439412
38601_right.jpg,32.51619740175735
14749_left.jpg,15.581664853405158
42973_right.jpg,31.698989973651095
24901_left.jpg,28.165322408405217
4922_right.jpg,47.75807701263054
21889_left.jpg,45.03425373981483
18278_right.jpg,17.819414829642568
3598_right.jpg,37.7651635889608
32972_left.jpg,34.53073397262003
36362_left.jpg,35.1283654169674
39456_left.jpg,20.28300734143133
33212_left.jpg,22.02234091814418
23387_right.jpg,48.410920134021666
11486_right.jpg,32.04590453369073
28086_left.jpg,24.295781326085915
11166_left.jpg,41.85004577492609
20999_right.jpg,38.85191497172579
21587_right.jpg,38.67912331344186
39574_right.jpg,43.46225729200793
3503_right.jpg,24.19393562303773
34568_left.jpg,33.04310813110155
20155_right.jpg,42.33958811688271
43793_right.jpg,30.16510150061046
22081_right.jpg,20.67410755849241
33445_left.jpg,22.580423403899857
2531_left.jpg,25.0124376313523
29583_right.jpg,25.651307751646954
8233_right.jpg,37.18410140271814
27477_right.jpg,22.331777754981402
19690_right.jpg,26.523642490067317
31916_left.jpg,33.802886695686965
43353_right.jpg,45.55755508157526
24521_left.jpg,22.105643623868303
36488_right.jpg,22.00488334311612
41951_right.jpg,23.150272463071445
23228_left.jpg,24.814231146285437
13896_right.jpg,35.6580152827423
115_right.jpg,28.021740974729795
37327_right.jpg,21.63001918702875
11082_left.jpg,34.76137663044946
20397_left.jpg,37.48248414199665
43760_left.jpg,25.01254151171483
20674_left.jpg,32.362064352671126
27017_right.jpg,37.16385795262201
27141_left.jpg,28.04106006133574
15291_left.jpg,26.257065664209307
13664_left.jpg,37.65061962032095
14472_right.jpg,46.213273259226725
24741_left.jpg,43.732005929591736
35581_right.jpg,21.549943979420476
4352_right.jpg,42.43034583148628
b0eeae01b8ab.jpg,39.61135951141884
36878_right.jpg,18.193027850776133
26648_right.jpg,49.54287184076517
39202_left.jpg,28.445887459057957
43376_right.jpg,37.04752018682163
7024_left.jpg,23.812110061992797
2443_left.jpg,20.443487760874376
38319_left.jpg,27.92247754387094
17853_right.jpg,23.925036264811723
2241_left.jpg,28.96881509283807
26926_left.jpg,27.95588890810538
41678_left.jpg,35.16657341607899
42574_left.jpg,37.91507148645039
2593_left.jpg,26.80895754860657
c5431b81cbc9.jpg,36.36864289459615
28693_left.jpg,32.81282047796353
36722_right.jpg,23.03419498831076
15018_left.jpg,39.232127428892085
33842_right.jpg,34.170434391492535
37401_right.jpg,31.926285578189862
20172_left.jpg,42.93875234143033
39422_right.jpg,35.55322514004101
20388_right.jpg,26.004610712718062
44266_left.jpg,28.15949096950473
1051_left.jpg,61.1517045351238
22659_right.jpg,20.877330973686952
15994_right.jpg,34.27328380978915
26504_right.jpg,23.634299522221312
36006_left.jpg,27.241325357680893
4322_right.jpg,32.94027922180325
18606_left.jpg,33.03580973727955
1124ffcd76c2.jpg,21.84911688000065
24571_right.jpg,43.14312007948726
3179_left.jpg,30.86182602246342
15147_right.jpg,39.468349626951834
41790_left.jpg,26.07731933351758
16156_right.jpg,29.352269408183673
8423_right.jpg,47.32071630410687
28440_right.jpg,37.48580988317016
23281_right.jpg,49.1241642278911
17f6c7072f61.jpg,30.997889005675887
40525_right.jpg,33.23919266135451
38373_right.jpg,43.71530057232346
15062_right.jpg,30.748892273778864
7683_left.jpg,24.284449466319614
14193_right.jpg,25.496237936193978
6493_right.jpg,25.967303522951937
13106_left.jpg,28.07806931622312
36097_right.jpg,27.18972342110962
15931_left.jpg,20.916537679086304
42282_left.jpg,29.89634242306815
14738_right.jpg,20.867068667949496
35178_right.jpg,33.88547232343373
28789_right.jpg,38.78613225012177
27110_right.jpg,39.34183306188365
30867_left.jpg,33.27664526013834
34473_left.jpg,28.26946928075253
33078_right.jpg,30.338384608054042
41046_right.jpg,29.555750582877494
37524_right.jpg,18.101213639388874
10053_right.jpg,21.673360778564273
e50b0174690d.jpg,34.942586394259905
664_left.jpg,44.75021223238363
20497_left.jpg,38.774355024686855
34051_right.jpg,38.056766719182946
30853_left.jpg,53.5328788019269
19b0e3c734f5.jpg,31.825432958028358
21211_right.jpg,25.1421375346699
29699_right.jpg,39.417645683951804
17682_right.jpg,27.43658415963759
37215_left.jpg,19.871594804004957
17777_left.jpg,25.297769151122083
17299_right.jpg,40.167835414269774
e59c5f345bb0.jpg,26.55306207425926
38468_right.jpg,33.868845953466774
4467_right.jpg,41.123739094652336
13133_left.jpg,23.57701906632994
33356_left.jpg,43.228508189796884
8987_right.jpg,53.9109026124589
5762_left.jpg,25.268652163046767
25207_right.jpg,23.294666972654312
14579_right.jpg,22.007766933798933
19172_left.jpg,33.25942537415537
982_left.jpg,35.265709725042456
29683_right.jpg,31.2536412609322
38180_right.jpg,40.20515158268219
6214_left.jpg,44.21319090937217
25224_left.jpg,35.69158326495253
5837_right.jpg,24.0173960425835
34361_right.jpg,17.962917142017744
9613_right.jpg,19.883212928085953
19311_left.jpg,37.43612311320655
1177d583c807.jpg,20.47518326291103
11907_left.jpg,28.10535661807714
4023_right.jpg,15.9828723321734
27175_left.jpg,32.220481305104926
258_left.jpg,42.76633434212542
42926_left.jpg,35.161208977015775
19242_left.jpg,42.69837852378893
6999_right.jpg,18.11471382084457
28262_left.jpg,36.75290421514805
14154_right.jpg,46.636753770552644
22745_left.jpg,22.15989073698151
10984_right.jpg,37.70014826885219
10936_left.jpg,51.22857374366933
128_left.jpg,30.998729988013082
16328_left.jpg,33.1176461222901
12600_right.jpg,31.793744972094117
26482_right.jpg,34.200922379434445
28958_right.jpg,29.32422164668
43195_right.jpg,24.284048934037486
10277_left.jpg,19.34988598125696
23874_left.jpg,21.561133426483565
14253_left.jpg,28.333444333983692
9095d43fb132.jpg,37.52717995877114
22629_left.jpg,20.260180085741894
16322_right.jpg,16.149465863989548
27415_left.jpg,33.059722086633855
5752_left.jpg,30.603205059490364
42606_right.jpg,26.463842075256792
6415_right.jpg,33.620229730802606
11704_right.jpg,32.153999992839175
2053_right.jpg,48.61392885853044
40643_left.jpg,18.90427953065884
29984_left.jpg,39.17394043339229
29692_left.jpg,32.51531978097793
20368_left.jpg,38.58981545105311
41891_right.jpg,42.582837180301425
35238_right.jpg,8.720802124617848
11003_left.jpg,17.055058410219402
42033_right.jpg,30.76697991495402
41949_left.jpg,23.49252491378988
4786_right.jpg,23.91692538508866
3447_left.jpg,34.76829042700146
17208_right.jpg,38.961645233663006
2935_right.jpg,22.398195239805062
41385_left.jpg,28.220788332976866
30143_right.jpg,18.39695556057947
38968_right.jpg,36.32055795778908
19199_left.jpg,37.98249183660002
704_left.jpg,15.88892865372381
12506_left.jpg,24.864870931934064
2812_left.jpg,50.62962604031563
23835_left.jpg,36.36584200547699
13659_right.jpg,24.494592686607433
39599_left.jpg,20.502539394590002
28549_left.jpg,29.352732509131982
5002_right.jpg,37.7421243684457
18145_right.jpg,40.50356626841878
936299166bea.jpg,36.49806272703003
14464_left.jpg,27.187177569516024
13494_left.jpg,35.00837529483928
36813_right.jpg,16.781271473252417
5972_left.jpg,30.508433369522407
35088_right.jpg,19.994495766857057
16958_right.jpg,34.85454855339535
bda7ff3b1562.jpg,23.010879851473163
4350_right.jpg,25.961929852562747
3629_right.jpg,50.268632561888666
42690_left.jpg,29.544540661627224
31129_left.jpg,50.854182355185316
25642_left.jpg,21.95565536965543
25853_left.jpg,29.64370790600148
35210_right.jpg,30.378487441839155
11021_left.jpg,31.77759946921421
19107_right.jpg,25.196369267298422
21052_left.jpg,28.31143557748905
30196_right.jpg,36.249332258274165
20749_right.jpg,16.864890695431512
30243_left.jpg,37.95102845615983
23551_left.jpg,31.741330308621713
29757_left.jpg,25.870113384955374
20975_left.jpg,26.151946201759614
16764_left.jpg,31.463054474365293
26063_left.jpg,31.516479525762605
30133_right.jpg,43.60946925559344
26767_left.jpg,34.36514683011737
30555_right.jpg,39.74332407580309
4326_right.jpg,34.02139221422098
10672_left.jpg,28.174413601645
32048_left.jpg,36.28323830420024
28081_left.jpg,17.128750014612564
4189_right.jpg,32.516296258295114
41530_right.jpg,29.36780263544628
36549_right.jpg,19.590430055483438
42008_right.jpg,45.99759242273362
12797_right.jpg,37.449222128761306
3918_right.jpg,23.835455696141565
31939_right.jpg,26.19619741967867
19703_left.jpg,29.195270647993624
33882_right.jpg,35.76538769001306
11747_left.jpg,35.35204227972153
14999_left.jpg,22.040114880756704
38524_left.jpg,41.27122710008584
44226_right.jpg,32.398690613326124
37796_left.jpg,29.353640323408484
34827_right.jpg,21.871107965009486
35952_left.jpg,26.87630346814919
13976_right.jpg,27.528430011565064
41001_right.jpg,34.870803055993946
27984_right.jpg,27.48728638762654
1472_left.jpg,41.18399192818012
40900_left.jpg,28.431027237093502
23051_right.jpg,41.31458968065894
29991_left.jpg,19.9113151779014
17779_right.jpg,23.721461970659874
40830_left.jpg,23.23575153047463
2348_right.jpg,42.3815980846384
35326_right.jpg,39.98493519149142
8830_left.jpg,32.040003330361145
17363_left.jpg,36.395950287329214
11642_right.jpg,34.89219194169024
27120_left.jpg,25.606597915677156
10456_right.jpg,22.77984184936608
18098_right.jpg,27.39588656621035
40408_left.jpg,29.16664811808593
39420_left.jpg,38.02126936913359
26083_left.jpg,32.15716127252753
42094_right.jpg,37.5047671893868
39181_left.jpg,20.97623786298456
23828_left.jpg,19.152177498111627
43226_right.jpg,33.02033964573761
5e7cc6ab4ac4.jpg,27.21388925235678
23329_left.jpg,28.92372821310991
19433_right.jpg,31.725841147082832
8523_right.jpg,26.847784706675924
43147_left.jpg,38.342911517938404
9923_left.jpg,35.54079666164634
28120_right.jpg,49.61252822521371
35691_left.jpg,42.233928778924195
16000_left.jpg,20.408511787031983
18032_left.jpg,32.39209525507178
41495_left.jpg,22.075372350047218
16266_right.jpg,51.1558401107213
13028_left.jpg,24.612578882073734
41040_left.jpg,37.999805610568245
27339_left.jpg,27.61664105477584
15590_right.jpg,38.806861857870075
34670_left.jpg,31.491105824322148
8873_left.jpg,22.31938964017408
27507_right.jpg,13.192956867945185
7213_left.jpg,39.03637953998813
31444_left.jpg,43.72113595364462
35761_left.jpg,21.192801503949994
13060_right.jpg,35.23500247045419
27043_left.jpg,36.79761390230814
22874_right.jpg,27.26412682217935
23708_left.jpg,34.331009722929
1616_right.jpg,27.325677975374532
42022_left.jpg,25.66953598389202
33718_right.jpg,35.20892337850282
31858_left.jpg,35.10517802517299
39237_right.jpg,23.236082998587648
42632_right.jpg,30.975012443636587
a0adbe677508.jpg,29.445235966568447
6820_right.jpg,19.51607513760652
7927_right.jpg,24.308102597443934
5964_left.jpg,30.03196707769709
9877_right.jpg,32.59214184396305
17740_left.jpg,19.891380965506727
31102_right.jpg,45.7658266259302
34330_left.jpg,46.42884436030951
14266_left.jpg,39.299855866406205
29067_left.jpg,36.94945063903717
28304_left.jpg,24.569825489510976
3110_right.jpg,29.689343459590958
e2265c383348.jpg,45.13801371153281
13546_right.jpg,30.85550418252089
38243_left.jpg,46.61641451185355
26719_right.jpg,30.724588968834013
39700_left.jpg,31.53840106960817
42504_left.jpg,21.227724712090975
43603_right.jpg,42.76909010870847
10557_left.jpg,18.002609920452954
23590_left.jpg,30.88841755151006
165_right.jpg,38.1126517558707
27821_left.jpg,28.613691584788597
21882_left.jpg,38.34819177088397
17136_right.jpg,30.313372063354308
1207_right.jpg,34.84985969546344
39035_left.jpg,19.63751875284126
39053_right.jpg,26.705575166654256
34027_right.jpg,32.7866297624856
26367_left.jpg,19.899015399174317
13892_left.jpg,36.714458594154024
1733_left.jpg,23.18042501351667
43f22d1be8dd.jpg,37.30951869429563
18933_left.jpg,28.335097462682
30381_right.jpg,32.040095926164526
29265_right.jpg,20.435591683692536
7623_left.jpg,42.50303348702525
38563_right.jpg,36.45797982917824
24045_left.jpg,30.936283944303767
34410_left.jpg,19.927408958636846
41894_right.jpg,22.344353824785884
13809_left.jpg,28.67444113820133
5121_left.jpg,30.761913150899062
28392_left.jpg,44.54256634864302
22738_left.jpg,16.312372799919416
35435_right.jpg,47.59337819414972
4aa07d720638.jpg,34.28830976518006
30050_left.jpg,27.57992859026021
36341_right.jpg,43.42934107210576
9667_left.jpg,30.757575347557776
4191_left.jpg,27.72159881167906
11415_left.jpg,31.072503970305746
43860_right.jpg,24.992439424138723
